"year","quarter","category_code","category_name","unit_standardized","avg_price","industry_branch_code","industry_branch_name","avg_wage_yearly_branch","avg_price_yearly","price_yoy_percent","avg_food_price_yearly","food_yoy_percent","avg_wage_yearly_overall","wage_yoy_percent","is_bread","is_milk"
2013,3,112201,Vepřová pečeně s kostí,"1 kg",115.41,Q,Zdravotní a sociální péče,23652.00,115.87,5.90,57.07,5.10,25670.84,-1.56,false,false
2013,3,112201,Vepřová pečeně s kostí,"1 kg",115.41,R,"Kulturní, zábavní a rekreační činnosti",19293.00,115.87,5.90,57.07,5.10,25670.84,-1.56,false,false
2013,3,112201,Vepřová pečeně s kostí,"1 kg",115.41,S,Ostatní činnosti,17901.50,115.87,5.90,57.07,5.10,25670.84,-1.56,false,false
2013,3,112401,Kuřata kuchaná celá,"1 kg",67.75,A,"Zemědělství, lesnictví, rybářství",20207.00,69.30,10.17,57.07,5.10,25670.84,-1.56,false,false
2013,3,112401,Kuřata kuchaná celá,"1 kg",67.75,B,Těžba a dobývání,31685.75,69.30,10.17,57.07,5.10,25670.84,-1.56,false,false
2013,3,112401,Kuřata kuchaná celá,"1 kg",67.75,C,Zpracovatelský průmysl,24562.25,69.30,10.17,57.07,5.10,25670.84,-1.56,false,false
2013,3,112401,Kuřata kuchaná celá,"1 kg",67.75,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",40299.75,69.30,10.17,57.07,5.10,25670.84,-1.56,false,false
2013,3,112401,Kuřata kuchaná celá,"1 kg",67.75,E,Zásobování vodou; činnosti související s odpady a sanacemi,23184.25,69.30,10.17,57.07,5.10,25670.84,-1.56,false,false
2013,3,112401,Kuřata kuchaná celá,"1 kg",67.75,F,Stavebnictví,22073.75,69.30,10.17,57.07,5.10,25670.84,-1.56,false,false
2013,3,112401,Kuřata kuchaná celá,"1 kg",67.75,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22203.75,69.30,10.17,57.07,5.10,25670.84,-1.56,false,false
2013,3,112401,Kuřata kuchaná celá,"1 kg",67.75,H,Doprava a skladování,23127.00,69.30,10.17,57.07,5.10,25670.84,-1.56,false,false
2013,3,112401,Kuřata kuchaná celá,"1 kg",67.75,I,"Ubytování, stravování a pohostinství",13115.00,69.30,10.17,57.07,5.10,25670.84,-1.56,false,false
2013,3,112401,Kuřata kuchaná celá,"1 kg",67.75,J,Informační a komunikační činnosti,45240.00,69.30,10.17,57.07,5.10,25670.84,-1.56,false,false
2013,3,112401,Kuřata kuchaná celá,"1 kg",67.75,K,Peněžnictví a pojišťovnictví,45233.50,69.30,10.17,57.07,5.10,25670.84,-1.56,false,false
2013,3,112401,Kuřata kuchaná celá,"1 kg",67.75,L,Činnosti v oblasti nemovitostí,21094.00,69.30,10.17,57.07,5.10,25670.84,-1.56,false,false
2013,3,112401,Kuřata kuchaná celá,"1 kg",67.75,M,"Profesní, vědecké a technické činnosti",30274.25,69.30,10.17,57.07,5.10,25670.84,-1.56,false,false
2013,3,112401,Kuřata kuchaná celá,"1 kg",67.75,N,Administrativní a podpůrné činnosti,16026.00,69.30,10.17,57.07,5.10,25670.84,-1.56,false,false
2013,3,112401,Kuřata kuchaná celá,"1 kg",67.75,O,Veřejná správa a obrana; povinné sociální zabezpečení,26293.50,69.30,10.17,57.07,5.10,25670.84,-1.56,false,false
2013,3,112401,Kuřata kuchaná celá,"1 kg",67.75,P,Vzdělávání,22279.75,69.30,10.17,57.07,5.10,25670.84,-1.56,false,false
2013,3,112401,Kuřata kuchaná celá,"1 kg",67.75,Q,Zdravotní a sociální péče,23652.00,69.30,10.17,57.07,5.10,25670.84,-1.56,false,false
2013,3,112401,Kuřata kuchaná celá,"1 kg",67.75,R,"Kulturní, zábavní a rekreační činnosti",19293.00,69.30,10.17,57.07,5.10,25670.84,-1.56,false,false
2013,3,112401,Kuřata kuchaná celá,"1 kg",67.75,S,Ostatní činnosti,17901.50,69.30,10.17,57.07,5.10,25670.84,-1.56,false,false
2013,3,112704,Šunkový salám,"1 kg",126.50,A,"Zemědělství, lesnictví, rybářství",20207.00,126.24,3.69,57.07,5.10,25670.84,-1.56,false,false
2013,3,112704,Šunkový salám,"1 kg",126.50,B,Těžba a dobývání,31685.75,126.24,3.69,57.07,5.10,25670.84,-1.56,false,false
2013,3,112704,Šunkový salám,"1 kg",126.50,C,Zpracovatelský průmysl,24562.25,126.24,3.69,57.07,5.10,25670.84,-1.56,false,false
2013,3,112704,Šunkový salám,"1 kg",126.50,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",40299.75,126.24,3.69,57.07,5.10,25670.84,-1.56,false,false
2013,3,112704,Šunkový salám,"1 kg",126.50,E,Zásobování vodou; činnosti související s odpady a sanacemi,23184.25,126.24,3.69,57.07,5.10,25670.84,-1.56,false,false
2013,3,112704,Šunkový salám,"1 kg",126.50,F,Stavebnictví,22073.75,126.24,3.69,57.07,5.10,25670.84,-1.56,false,false
2013,3,112704,Šunkový salám,"1 kg",126.50,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22203.75,126.24,3.69,57.07,5.10,25670.84,-1.56,false,false
2013,3,112704,Šunkový salám,"1 kg",126.50,H,Doprava a skladování,23127.00,126.24,3.69,57.07,5.10,25670.84,-1.56,false,false
2013,3,112704,Šunkový salám,"1 kg",126.50,I,"Ubytování, stravování a pohostinství",13115.00,126.24,3.69,57.07,5.10,25670.84,-1.56,false,false
2013,3,112704,Šunkový salám,"1 kg",126.50,J,Informační a komunikační činnosti,45240.00,126.24,3.69,57.07,5.10,25670.84,-1.56,false,false
2013,3,112704,Šunkový salám,"1 kg",126.50,K,Peněžnictví a pojišťovnictví,45233.50,126.24,3.69,57.07,5.10,25670.84,-1.56,false,false
2013,3,112704,Šunkový salám,"1 kg",126.50,L,Činnosti v oblasti nemovitostí,21094.00,126.24,3.69,57.07,5.10,25670.84,-1.56,false,false
2013,3,112704,Šunkový salám,"1 kg",126.50,M,"Profesní, vědecké a technické činnosti",30274.25,126.24,3.69,57.07,5.10,25670.84,-1.56,false,false
2013,3,112704,Šunkový salám,"1 kg",126.50,N,Administrativní a podpůrné činnosti,16026.00,126.24,3.69,57.07,5.10,25670.84,-1.56,false,false
2013,3,112704,Šunkový salám,"1 kg",126.50,O,Veřejná správa a obrana; povinné sociální zabezpečení,26293.50,126.24,3.69,57.07,5.10,25670.84,-1.56,false,false
2013,3,112704,Šunkový salám,"1 kg",126.50,P,Vzdělávání,22279.75,126.24,3.69,57.07,5.10,25670.84,-1.56,false,false
2013,3,112704,Šunkový salám,"1 kg",126.50,Q,Zdravotní a sociální péče,23652.00,126.24,3.69,57.07,5.10,25670.84,-1.56,false,false
2013,3,112704,Šunkový salám,"1 kg",126.50,R,"Kulturní, zábavní a rekreační činnosti",19293.00,126.24,3.69,57.07,5.10,25670.84,-1.56,false,false
2013,3,112704,Šunkový salám,"1 kg",126.50,S,Ostatní činnosti,17901.50,126.24,3.69,57.07,5.10,25670.84,-1.56,false,false
2013,3,114201,Mléko polotučné pasterované,"1 l",19.21,A,"Zemědělství, lesnictví, rybářství",20207.00,19.34,2.89,57.07,5.10,25670.84,-1.56,false,true
2013,3,114201,Mléko polotučné pasterované,"1 l",19.21,B,Těžba a dobývání,31685.75,19.34,2.89,57.07,5.10,25670.84,-1.56,false,true
2013,3,114201,Mléko polotučné pasterované,"1 l",19.21,C,Zpracovatelský průmysl,24562.25,19.34,2.89,57.07,5.10,25670.84,-1.56,false,true
2013,3,114201,Mléko polotučné pasterované,"1 l",19.21,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",40299.75,19.34,2.89,57.07,5.10,25670.84,-1.56,false,true
2013,3,114201,Mléko polotučné pasterované,"1 l",19.21,E,Zásobování vodou; činnosti související s odpady a sanacemi,23184.25,19.34,2.89,57.07,5.10,25670.84,-1.56,false,true
2013,3,114201,Mléko polotučné pasterované,"1 l",19.21,F,Stavebnictví,22073.75,19.34,2.89,57.07,5.10,25670.84,-1.56,false,true
2013,3,114201,Mléko polotučné pasterované,"1 l",19.21,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22203.75,19.34,2.89,57.07,5.10,25670.84,-1.56,false,true
2013,3,114201,Mléko polotučné pasterované,"1 l",19.21,H,Doprava a skladování,23127.00,19.34,2.89,57.07,5.10,25670.84,-1.56,false,true
2013,3,114201,Mléko polotučné pasterované,"1 l",19.21,I,"Ubytování, stravování a pohostinství",13115.00,19.34,2.89,57.07,5.10,25670.84,-1.56,false,true
2013,3,114201,Mléko polotučné pasterované,"1 l",19.21,J,Informační a komunikační činnosti,45240.00,19.34,2.89,57.07,5.10,25670.84,-1.56,false,true
2013,3,114201,Mléko polotučné pasterované,"1 l",19.21,K,Peněžnictví a pojišťovnictví,45233.50,19.34,2.89,57.07,5.10,25670.84,-1.56,false,true
2013,3,114201,Mléko polotučné pasterované,"1 l",19.21,L,Činnosti v oblasti nemovitostí,21094.00,19.34,2.89,57.07,5.10,25670.84,-1.56,false,true
2013,3,114201,Mléko polotučné pasterované,"1 l",19.21,M,"Profesní, vědecké a technické činnosti",30274.25,19.34,2.89,57.07,5.10,25670.84,-1.56,false,true
2013,3,114201,Mléko polotučné pasterované,"1 l",19.21,N,Administrativní a podpůrné činnosti,16026.00,19.34,2.89,57.07,5.10,25670.84,-1.56,false,true
2013,3,114201,Mléko polotučné pasterované,"1 l",19.21,O,Veřejná správa a obrana; povinné sociální zabezpečení,26293.50,19.34,2.89,57.07,5.10,25670.84,-1.56,false,true
2013,3,114201,Mléko polotučné pasterované,"1 l",19.21,Q,Zdravotní a sociální péče,23652.00,19.34,2.89,57.07,5.10,25670.84,-1.56,false,true
2013,3,114201,Mléko polotučné pasterované,"1 l",19.21,R,"Kulturní, zábavní a rekreační činnosti",19293.00,19.34,2.89,57.07,5.10,25670.84,-1.56,false,true
2013,3,114201,Mléko polotučné pasterované,"1 l",19.21,S,Ostatní činnosti,17901.50,19.34,2.89,57.07,5.10,25670.84,-1.56,false,true
2013,3,114401,Jogurt bílý netučný,"150 g",7.79,A,"Zemědělství, lesnictví, rybářství",20207.00,7.70,7.51,57.07,5.10,25670.84,-1.56,false,false
2013,3,114401,Jogurt bílý netučný,"150 g",7.79,B,Těžba a dobývání,31685.75,7.70,7.51,57.07,5.10,25670.84,-1.56,false,false
2013,3,114401,Jogurt bílý netučný,"150 g",7.79,C,Zpracovatelský průmysl,24562.25,7.70,7.51,57.07,5.10,25670.84,-1.56,false,false
2013,3,114401,Jogurt bílý netučný,"150 g",7.79,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",40299.75,7.70,7.51,57.07,5.10,25670.84,-1.56,false,false
2013,3,114401,Jogurt bílý netučný,"150 g",7.79,E,Zásobování vodou; činnosti související s odpady a sanacemi,23184.25,7.70,7.51,57.07,5.10,25670.84,-1.56,false,false
2013,3,114401,Jogurt bílý netučný,"150 g",7.79,F,Stavebnictví,22073.75,7.70,7.51,57.07,5.10,25670.84,-1.56,false,false
2013,3,114401,Jogurt bílý netučný,"150 g",7.79,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22203.75,7.70,7.51,57.07,5.10,25670.84,-1.56,false,false
2013,3,114401,Jogurt bílý netučný,"150 g",7.79,H,Doprava a skladování,23127.00,7.70,7.51,57.07,5.10,25670.84,-1.56,false,false
2013,3,114401,Jogurt bílý netučný,"150 g",7.79,I,"Ubytování, stravování a pohostinství",13115.00,7.70,7.51,57.07,5.10,25670.84,-1.56,false,false
2013,3,114401,Jogurt bílý netučný,"150 g",7.79,J,Informační a komunikační činnosti,45240.00,7.70,7.51,57.07,5.10,25670.84,-1.56,false,false
2013,3,114401,Jogurt bílý netučný,"150 g",7.79,K,Peněžnictví a pojišťovnictví,45233.50,7.70,7.51,57.07,5.10,25670.84,-1.56,false,false
2013,3,114401,Jogurt bílý netučný,"150 g",7.79,L,Činnosti v oblasti nemovitostí,21094.00,7.70,7.51,57.07,5.10,25670.84,-1.56,false,false
2013,3,114401,Jogurt bílý netučný,"150 g",7.79,M,"Profesní, vědecké a technické činnosti",30274.25,7.70,7.51,57.07,5.10,25670.84,-1.56,false,false
2013,3,114401,Jogurt bílý netučný,"150 g",7.79,N,Administrativní a podpůrné činnosti,16026.00,7.70,7.51,57.07,5.10,25670.84,-1.56,false,false
2013,3,114401,Jogurt bílý netučný,"150 g",7.79,O,Veřejná správa a obrana; povinné sociální zabezpečení,26293.50,7.70,7.51,57.07,5.10,25670.84,-1.56,false,false
2013,3,114401,Jogurt bílý netučný,"150 g",7.79,P,Vzdělávání,22279.75,7.70,7.51,57.07,5.10,25670.84,-1.56,false,false
2013,3,114401,Jogurt bílý netučný,"150 g",7.79,Q,Zdravotní a sociální péče,23652.00,7.70,7.51,57.07,5.10,25670.84,-1.56,false,false
2013,3,114401,Jogurt bílý netučný,"150 g",7.79,R,"Kulturní, zábavní a rekreační činnosti",19293.00,7.70,7.51,57.07,5.10,25670.84,-1.56,false,false
2013,3,114401,Jogurt bílý netučný,"150 g",7.79,S,Ostatní činnosti,17901.50,7.70,7.51,57.07,5.10,25670.84,-1.56,false,false
2013,3,114501,Eidamská cihla,"1 kg",145.60,A,"Zemědělství, lesnictví, rybářství",20207.00,141.97,10.84,57.07,5.10,25670.84,-1.56,false,false
2013,3,114501,Eidamská cihla,"1 kg",145.60,B,Těžba a dobývání,31685.75,141.97,10.84,57.07,5.10,25670.84,-1.56,false,false
2013,3,114501,Eidamská cihla,"1 kg",145.60,C,Zpracovatelský průmysl,24562.25,141.97,10.84,57.07,5.10,25670.84,-1.56,false,false
2013,3,114501,Eidamská cihla,"1 kg",145.60,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",40299.75,141.97,10.84,57.07,5.10,25670.84,-1.56,false,false
2013,3,114501,Eidamská cihla,"1 kg",145.60,E,Zásobování vodou; činnosti související s odpady a sanacemi,23184.25,141.97,10.84,57.07,5.10,25670.84,-1.56,false,false
2013,3,114501,Eidamská cihla,"1 kg",145.60,F,Stavebnictví,22073.75,141.97,10.84,57.07,5.10,25670.84,-1.56,false,false
2013,3,114501,Eidamská cihla,"1 kg",145.60,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22203.75,141.97,10.84,57.07,5.10,25670.84,-1.56,false,false
2013,3,114501,Eidamská cihla,"1 kg",145.60,H,Doprava a skladování,23127.00,141.97,10.84,57.07,5.10,25670.84,-1.56,false,false
2013,3,114501,Eidamská cihla,"1 kg",145.60,I,"Ubytování, stravování a pohostinství",13115.00,141.97,10.84,57.07,5.10,25670.84,-1.56,false,false
2013,3,114501,Eidamská cihla,"1 kg",145.60,J,Informační a komunikační činnosti,45240.00,141.97,10.84,57.07,5.10,25670.84,-1.56,false,false
2013,3,114501,Eidamská cihla,"1 kg",145.60,K,Peněžnictví a pojišťovnictví,45233.50,141.97,10.84,57.07,5.10,25670.84,-1.56,false,false
2013,3,114501,Eidamská cihla,"1 kg",145.60,L,Činnosti v oblasti nemovitostí,21094.00,141.97,10.84,57.07,5.10,25670.84,-1.56,false,false
2013,3,114501,Eidamská cihla,"1 kg",145.60,M,"Profesní, vědecké a technické činnosti",30274.25,141.97,10.84,57.07,5.10,25670.84,-1.56,false,false
2013,3,114501,Eidamská cihla,"1 kg",145.60,N,Administrativní a podpůrné činnosti,16026.00,141.97,10.84,57.07,5.10,25670.84,-1.56,false,false
2013,3,114501,Eidamská cihla,"1 kg",145.60,O,Veřejná správa a obrana; povinné sociální zabezpečení,26293.50,141.97,10.84,57.07,5.10,25670.84,-1.56,false,false
2013,3,114501,Eidamská cihla,"1 kg",145.60,P,Vzdělávání,22279.75,141.97,10.84,57.07,5.10,25670.84,-1.56,false,false
2013,3,114501,Eidamská cihla,"1 kg",145.60,Q,Zdravotní a sociální péče,23652.00,141.97,10.84,57.07,5.10,25670.84,-1.56,false,false
2013,3,114501,Eidamská cihla,"1 kg",145.60,R,"Kulturní, zábavní a rekreační činnosti",19293.00,141.97,10.84,57.07,5.10,25670.84,-1.56,false,false
2013,3,114501,Eidamská cihla,"1 kg",145.60,S,Ostatní činnosti,17901.50,141.97,10.84,57.07,5.10,25670.84,-1.56,false,false
2013,3,114701,Vejce slepičí čerstvá,"10 ks",27.03,A,"Zemědělství, lesnictví, rybářství",20207.00,30.48,-15.14,57.07,5.10,25670.84,-1.56,false,false
2013,3,114701,Vejce slepičí čerstvá,"10 ks",27.03,B,Těžba a dobývání,31685.75,30.48,-15.14,57.07,5.10,25670.84,-1.56,false,false
2013,3,114701,Vejce slepičí čerstvá,"10 ks",27.03,C,Zpracovatelský průmysl,24562.25,30.48,-15.14,57.07,5.10,25670.84,-1.56,false,false
2013,3,114701,Vejce slepičí čerstvá,"10 ks",27.03,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",40299.75,30.48,-15.14,57.07,5.10,25670.84,-1.56,false,false
2013,3,114701,Vejce slepičí čerstvá,"10 ks",27.03,E,Zásobování vodou; činnosti související s odpady a sanacemi,23184.25,30.48,-15.14,57.07,5.10,25670.84,-1.56,false,false
2013,3,114701,Vejce slepičí čerstvá,"10 ks",27.03,F,Stavebnictví,22073.75,30.48,-15.14,57.07,5.10,25670.84,-1.56,false,false
2013,3,114701,Vejce slepičí čerstvá,"10 ks",27.03,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22203.75,30.48,-15.14,57.07,5.10,25670.84,-1.56,false,false
2013,3,114701,Vejce slepičí čerstvá,"10 ks",27.03,H,Doprava a skladování,23127.00,30.48,-15.14,57.07,5.10,25670.84,-1.56,false,false
2013,3,114701,Vejce slepičí čerstvá,"10 ks",27.03,I,"Ubytování, stravování a pohostinství",13115.00,30.48,-15.14,57.07,5.10,25670.84,-1.56,false,false
2013,3,114701,Vejce slepičí čerstvá,"10 ks",27.03,J,Informační a komunikační činnosti,45240.00,30.48,-15.14,57.07,5.10,25670.84,-1.56,false,false
2013,3,114701,Vejce slepičí čerstvá,"10 ks",27.03,K,Peněžnictví a pojišťovnictví,45233.50,30.48,-15.14,57.07,5.10,25670.84,-1.56,false,false
2013,3,114701,Vejce slepičí čerstvá,"10 ks",27.03,L,Činnosti v oblasti nemovitostí,21094.00,30.48,-15.14,57.07,5.10,25670.84,-1.56,false,false
2013,3,114701,Vejce slepičí čerstvá,"10 ks",27.03,M,"Profesní, vědecké a technické činnosti",30274.25,30.48,-15.14,57.07,5.10,25670.84,-1.56,false,false
2013,3,114701,Vejce slepičí čerstvá,"10 ks",27.03,N,Administrativní a podpůrné činnosti,16026.00,30.48,-15.14,57.07,5.10,25670.84,-1.56,false,false
2013,3,114701,Vejce slepičí čerstvá,"10 ks",27.03,O,Veřejná správa a obrana; povinné sociální zabezpečení,26293.50,30.48,-15.14,57.07,5.10,25670.84,-1.56,false,false
2013,3,114701,Vejce slepičí čerstvá,"10 ks",27.03,P,Vzdělávání,22279.75,30.48,-15.14,57.07,5.10,25670.84,-1.56,false,false
2013,3,114701,Vejce slepičí čerstvá,"10 ks",27.03,Q,Zdravotní a sociální péče,23652.00,30.48,-15.14,57.07,5.10,25670.84,-1.56,false,false
2013,3,114701,Vejce slepičí čerstvá,"10 ks",27.03,R,"Kulturní, zábavní a rekreační činnosti",19293.00,30.48,-15.14,57.07,5.10,25670.84,-1.56,false,false
2013,3,114701,Vejce slepičí čerstvá,"10 ks",27.03,S,Ostatní činnosti,17901.50,30.48,-15.14,57.07,5.10,25670.84,-1.56,false,false
2013,3,115101,Máslo,"1 kg",157.96,A,"Zemědělství, lesnictví, rybářství",20207.00,154.80,12.97,57.07,5.10,25670.84,-1.56,false,false
2013,3,115101,Máslo,"1 kg",157.96,B,Těžba a dobývání,31685.75,154.80,12.97,57.07,5.10,25670.84,-1.56,false,false
2013,3,115101,Máslo,"1 kg",157.96,C,Zpracovatelský průmysl,24562.25,154.80,12.97,57.07,5.10,25670.84,-1.56,false,false
2013,3,115101,Máslo,"1 kg",157.96,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",40299.75,154.80,12.97,57.07,5.10,25670.84,-1.56,false,false
2013,3,115101,Máslo,"1 kg",157.96,E,Zásobování vodou; činnosti související s odpady a sanacemi,23184.25,154.80,12.97,57.07,5.10,25670.84,-1.56,false,false
2013,3,115101,Máslo,"1 kg",157.96,F,Stavebnictví,22073.75,154.80,12.97,57.07,5.10,25670.84,-1.56,false,false
2013,3,115101,Máslo,"1 kg",157.96,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22203.75,154.80,12.97,57.07,5.10,25670.84,-1.56,false,false
2013,3,115101,Máslo,"1 kg",157.96,H,Doprava a skladování,23127.00,154.80,12.97,57.07,5.10,25670.84,-1.56,false,false
2013,3,115101,Máslo,"1 kg",157.96,I,"Ubytování, stravování a pohostinství",13115.00,154.80,12.97,57.07,5.10,25670.84,-1.56,false,false
2013,3,115101,Máslo,"1 kg",157.96,J,Informační a komunikační činnosti,45240.00,154.80,12.97,57.07,5.10,25670.84,-1.56,false,false
2013,3,115101,Máslo,"1 kg",157.96,K,Peněžnictví a pojišťovnictví,45233.50,154.80,12.97,57.07,5.10,25670.84,-1.56,false,false
2013,3,115101,Máslo,"1 kg",157.96,L,Činnosti v oblasti nemovitostí,21094.00,154.80,12.97,57.07,5.10,25670.84,-1.56,false,false
2013,3,115101,Máslo,"1 kg",157.96,M,"Profesní, vědecké a technické činnosti",30274.25,154.80,12.97,57.07,5.10,25670.84,-1.56,false,false
2013,3,115101,Máslo,"1 kg",157.96,N,Administrativní a podpůrné činnosti,16026.00,154.80,12.97,57.07,5.10,25670.84,-1.56,false,false
2013,3,115101,Máslo,"1 kg",157.96,O,Veřejná správa a obrana; povinné sociální zabezpečení,26293.50,154.80,12.97,57.07,5.10,25670.84,-1.56,false,false
2013,3,115101,Máslo,"1 kg",157.96,P,Vzdělávání,22279.75,154.80,12.97,57.07,5.10,25670.84,-1.56,false,false
2013,3,115101,Máslo,"1 kg",157.96,Q,Zdravotní a sociální péče,23652.00,154.80,12.97,57.07,5.10,25670.84,-1.56,false,false
2013,3,115101,Máslo,"1 kg",157.96,S,Ostatní činnosti,17901.50,154.80,12.97,57.07,5.10,25670.84,-1.56,false,false
2013,3,115201,Rostlinný roztíratelný tuk,"1 kg",94.29,A,"Zemědělství, lesnictví, rybářství",20207.00,93.30,3.65,57.07,5.10,25670.84,-1.56,false,false
2013,3,115201,Rostlinný roztíratelný tuk,"1 kg",94.29,B,Těžba a dobývání,31685.75,93.30,3.65,57.07,5.10,25670.84,-1.56,false,false
2013,3,115201,Rostlinný roztíratelný tuk,"1 kg",94.29,C,Zpracovatelský průmysl,24562.25,93.30,3.65,57.07,5.10,25670.84,-1.56,false,false
2013,3,115201,Rostlinný roztíratelný tuk,"1 kg",94.29,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",40299.75,93.30,3.65,57.07,5.10,25670.84,-1.56,false,false
2013,3,115201,Rostlinný roztíratelný tuk,"1 kg",94.29,E,Zásobování vodou; činnosti související s odpady a sanacemi,23184.25,93.30,3.65,57.07,5.10,25670.84,-1.56,false,false
2013,3,115201,Rostlinný roztíratelný tuk,"1 kg",94.29,F,Stavebnictví,22073.75,93.30,3.65,57.07,5.10,25670.84,-1.56,false,false
2013,3,115201,Rostlinný roztíratelný tuk,"1 kg",94.29,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22203.75,93.30,3.65,57.07,5.10,25670.84,-1.56,false,false
2013,3,115201,Rostlinný roztíratelný tuk,"1 kg",94.29,H,Doprava a skladování,23127.00,93.30,3.65,57.07,5.10,25670.84,-1.56,false,false
2013,3,115201,Rostlinný roztíratelný tuk,"1 kg",94.29,I,"Ubytování, stravování a pohostinství",13115.00,93.30,3.65,57.07,5.10,25670.84,-1.56,false,false
2013,3,115201,Rostlinný roztíratelný tuk,"1 kg",94.29,J,Informační a komunikační činnosti,45240.00,93.30,3.65,57.07,5.10,25670.84,-1.56,false,false
2013,3,115201,Rostlinný roztíratelný tuk,"1 kg",94.29,K,Peněžnictví a pojišťovnictví,45233.50,93.30,3.65,57.07,5.10,25670.84,-1.56,false,false
2013,3,115201,Rostlinný roztíratelný tuk,"1 kg",94.29,L,Činnosti v oblasti nemovitostí,21094.00,93.30,3.65,57.07,5.10,25670.84,-1.56,false,false
2013,3,115201,Rostlinný roztíratelný tuk,"1 kg",94.29,M,"Profesní, vědecké a technické činnosti",30274.25,93.30,3.65,57.07,5.10,25670.84,-1.56,false,false
2013,3,115201,Rostlinný roztíratelný tuk,"1 kg",94.29,N,Administrativní a podpůrné činnosti,16026.00,93.30,3.65,57.07,5.10,25670.84,-1.56,false,false
2013,3,115201,Rostlinný roztíratelný tuk,"1 kg",94.29,O,Veřejná správa a obrana; povinné sociální zabezpečení,26293.50,93.30,3.65,57.07,5.10,25670.84,-1.56,false,false
2013,3,115201,Rostlinný roztíratelný tuk,"1 kg",94.29,P,Vzdělávání,22279.75,93.30,3.65,57.07,5.10,25670.84,-1.56,false,false
2013,3,115201,Rostlinný roztíratelný tuk,"1 kg",94.29,Q,Zdravotní a sociální péče,23652.00,93.30,3.65,57.07,5.10,25670.84,-1.56,false,false
2013,3,115201,Rostlinný roztíratelný tuk,"1 kg",94.29,R,"Kulturní, zábavní a rekreační činnosti",19293.00,93.30,3.65,57.07,5.10,25670.84,-1.56,false,false
2013,3,115201,Rostlinný roztíratelný tuk,"1 kg",94.29,S,Ostatní činnosti,17901.50,93.30,3.65,57.07,5.10,25670.84,-1.56,false,false
2013,3,116101,Pomeranče,"1 kg",36.13,A,"Zemědělství, lesnictví, rybářství",20207.00,31.37,3.92,57.07,5.10,25670.84,-1.56,false,false
2013,3,116101,Pomeranče,"1 kg",36.13,B,Těžba a dobývání,31685.75,31.37,3.92,57.07,5.10,25670.84,-1.56,false,false
2013,3,116101,Pomeranče,"1 kg",36.13,C,Zpracovatelský průmysl,24562.25,31.37,3.92,57.07,5.10,25670.84,-1.56,false,false
2013,3,116101,Pomeranče,"1 kg",36.13,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",40299.75,31.37,3.92,57.07,5.10,25670.84,-1.56,false,false
2013,3,116101,Pomeranče,"1 kg",36.13,E,Zásobování vodou; činnosti související s odpady a sanacemi,23184.25,31.37,3.92,57.07,5.10,25670.84,-1.56,false,false
2013,3,116101,Pomeranče,"1 kg",36.13,F,Stavebnictví,22073.75,31.37,3.92,57.07,5.10,25670.84,-1.56,false,false
2013,3,116101,Pomeranče,"1 kg",36.13,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22203.75,31.37,3.92,57.07,5.10,25670.84,-1.56,false,false
2013,3,116101,Pomeranče,"1 kg",36.13,H,Doprava a skladování,23127.00,31.37,3.92,57.07,5.10,25670.84,-1.56,false,false
2013,3,116101,Pomeranče,"1 kg",36.13,I,"Ubytování, stravování a pohostinství",13115.00,31.37,3.92,57.07,5.10,25670.84,-1.56,false,false
2013,3,116101,Pomeranče,"1 kg",36.13,J,Informační a komunikační činnosti,45240.00,31.37,3.92,57.07,5.10,25670.84,-1.56,false,false
2013,3,116101,Pomeranče,"1 kg",36.13,K,Peněžnictví a pojišťovnictví,45233.50,31.37,3.92,57.07,5.10,25670.84,-1.56,false,false
2013,3,116101,Pomeranče,"1 kg",36.13,L,Činnosti v oblasti nemovitostí,21094.00,31.37,3.92,57.07,5.10,25670.84,-1.56,false,false
2013,3,116101,Pomeranče,"1 kg",36.13,M,"Profesní, vědecké a technické činnosti",30274.25,31.37,3.92,57.07,5.10,25670.84,-1.56,false,false
2013,3,116101,Pomeranče,"1 kg",36.13,N,Administrativní a podpůrné činnosti,16026.00,31.37,3.92,57.07,5.10,25670.84,-1.56,false,false
